token_id,collection_name,current_price,predicted_price,pricing,Mouth,Background,Fur,Clothes,Eyes,Hat,Earring,image_url,contract_address,timestamp
3695,BoredApeYachtClub,140.0,112.08,overpriced,Bored Unshaven,Army Green,Tan,Bayc T Red,Bloodshot,Girl's Hair Short,Silver Hoop,https://lh3.googleusercontent.com/0u1EALM0G_9r6-pAF1w7QCFT8hQOVzIRTeNZEPE0U1YfTsVCWuGeZiqxp6emU-o5JNLpxnJivdU89-dbfMvtWwdjyKNzPqarJFMpRA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 16:59:22.272248
3696,BoredApeYachtClub,95.01,97.5435,underpriced,Grin Diamond Grill,Gray,Dark Brown,Bayc T Black,Sleepy,Bayc Flipped Brim,Gold Stud,https://lh3.googleusercontent.com/LvPsEvPztcU-SfcXV8Kt2nAcWqn8osuBF5G4urVrXEHLgE3B-dmCaEefdTDLhmuzd7SKqbb8z3f2z8Vp6IllHszlFWfmPUMZT30i_Q,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 16:59:23.928185
3701,BoredApeYachtClub,70.0,103.41199999999999,underpriced,Small Grin,Purple,Brown,Prison Jumpsuit,Sleepy,Bandana Blue,,https://lh3.googleusercontent.com/4sVHUj58hlOgq8cN7KAC3dM7YzEFE94b-n8KIvfInlBaH-isGqWoZuOOvmoMK6xBc4AogGZ6I53QMOh-ty1OQFOL4mXV6hqJv3HF,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 16:59:32.792716
3702,BoredApeYachtClub,90.01,88.28749999999998,overpriced,Grin Multicolored,Aquamarine,Dark Brown,Space Suit,Sunglasses,S&m Hat,,https://lh3.googleusercontent.com/gR9PXeaJrJhVg_NgFrxFrOQPt-_Joeyb3bjV-0nT9tizZw7Xb2pkKgWTJt57fwarSvRfsSio-xJuR1W8AKJbEIaOOIM0jebsIOoAgg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 16:59:34.490371
3705,BoredApeYachtClub,73.12,175.45999999999998,underpriced,Phoneme Oh,Blue,Black,Sleeveless Logo T,Bored,Irish Boho,Silver Stud,https://lh3.googleusercontent.com/VMApPxQVx093ahbf-A8S6PiqAmm0W8mIKvORPq42bpPPrUpE9Gouz_OC0VJR1Vz1aeE-LNYXVpb6OEnvUe7J_MrkaVkqeeGa-VB_Tag,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 16:59:39.185274
3714,BoredApeYachtClub,90.01,88.9,overpriced,Bored Kazoo,Yellow,Dark Brown,Space Suit,Bored,,,https://lh3.googleusercontent.com/Qv1105zrM7HNrctURKTKD9USsFmagfMB4QwyrQr8ZQMxl2ulc0Z8WyID5ZA6HzQRjBMWpLoqbrg6LA6YJge6gk9d4EyC4ySnsKAx8A,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 16:59:53.283191
3718,BoredApeYachtClub,79.0,79.8925,underpriced,Bored Unshaven Cigarette,Gray,Noise,Black Holes T,Wide Eyed,Seaman's Hat,,https://lh3.googleusercontent.com/J9g29e4DoWaHGMScAQtxI3reJLY3H5P4itlITH6ONwamLHL3AGJV9A4POSyBOfAw4hk51LAHZVyIEv3l_llU6hUV5rgqb2MTQTzX7CQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 16:59:59.576156
3719,BoredApeYachtClub,86.3,82.74099999999997,overpriced,Phoneme  ooo,Blue,Death Bot,Biker Vest,Holographic,Beanie,Silver Stud,https://lh3.googleusercontent.com/412703V5yU5RNZdf1zhRK8Og0WxDtJ9jApprdzjKNY6wSV8lfvmPp42AnuNz5mOScL3bxe52wnxAOYeqvHVsdkuU6R-BHeAshgj3LA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:01.233215
3721,BoredApeYachtClub,95.01,101.46900000000001,underpriced,Grin Gold Grill,Aquamarine,Pink,Hip Hop,Angry,Fez,,https://lh3.googleusercontent.com/JWEcjj6ZD7bXCI_jC74SdBeB9pcQQPGv8UoEWH9_xwMhk8fYCe5Bk85vSoOycBoDrXvrJo4AGfGZ-zxZ8AY6rr3D76bKboJvry7oQQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:04.598583
3726,BoredApeYachtClub,90.01,109.24839999999999,underpriced,Jovial,Aquamarine,Golden Brown,Space Suit,X Eyes,Horns,,https://lh3.googleusercontent.com/YwTaA1-f3VoIYRaSd-qep9OBP6GnGfAchkmVIhxSAkqD87GeC66gT7VZId_oJ2lzKRAXJKYRq_W-ZZr2G_gIpwC6SDYw0epeZjXV68A,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:12.556982
3728,BoredApeYachtClub,100.0,91.9615,overpriced,Bored,Aquamarine,Blue,Bone Tee,Sleepy,Army Hat,,https://lh3.googleusercontent.com/TNmqcJ_RRoTh1MFS1pA0cnO0qRHt4uSGt3ypbT0St9pugxLORsyTPQ9nnpphFefL-4a6BGj1bxm020RCHAUgWQ4FTh6C1DhPLIpvpw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:15.648659
3732,BoredApeYachtClub,95.01,94.853,overpriced,Grin Diamond Grill,Aquamarine,Red,Biker Vest,Bloodshot,Girl's Hair Short,,https://lh3.googleusercontent.com/mgBI8oVV_OfizkKqRw2aXhvAKKNa5CC6I2Qf-cJ5jgSQZF-GmV1P_BLiqcsJtSCj790eQMqD-GmuNCwZdH1hgMwtUZWJ0a7pfnLzRQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:22.192680
3733,BoredApeYachtClub,73.12,73.11999999999998,overpriced,Bored Unshaven Cigar,Aquamarine,Dark Brown,,Robot,S&m Hat,Silver Stud,https://lh3.googleusercontent.com/BXfBgUsDZkyLfgGcqGOjOR4dmMi9OPr5ksQK2oKMhe0pqy6ooMkTUFDE8PrHXtA42Z8dI4F8plhvqL3yUIOmos5WCtigVAi-zPgo6A,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:23.727663
3736,BoredApeYachtClub,92.69,107.57350000000001,underpriced,Phoneme Vuh,Blue,Cream,Stunt Jacket,Heart,Bowler,,https://lh3.googleusercontent.com/t1c308ENBihBYIbZjEuUFHuxBBnqkpuZaUPKaM_YmggVmURo2BSxzmCScAswSDAlSr6GTGTXzUnaCZgg8kMMYnazKOzPOYPoeIFJhg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:28.562822
3738,BoredApeYachtClub,95.01,93.071,overpriced,Grin Diamond Grill,Orange,Pink,Stunt Jacket,Angry,,,https://lh3.googleusercontent.com/9ni9dHB3meut3__PhuBkbtPwcoMUvkr4amjm6VhwnGUYbzRlv_V9clR5TtagfQqX-AmIezwaKOC8BctoCW76ES9OSsKBCeTvGZcGZwQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:31.780722
3740,BoredApeYachtClub,85.01,84.4155,overpriced,Grin Multicolored,Orange,Blue,Biker Vest,Cyborg,Safari,Silver Stud,https://lh3.googleusercontent.com/VrsplkWxN-lzGbq9jmCgs2cY4_WW4ZNEYXkjR0fJHDg-VM-2SeXm3wGQtAlHAsjfH31F0ilfTng7G4AxXOKz0aabamMifLTXrEefBtQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:35.097521
3743,BoredApeYachtClub,888.0,535.6924999999999,overpriced,Bored,Purple,Dark Brown,,Bored,Laurel Wreath,,https://lh3.googleusercontent.com/y-eDPWT5iB1xHgqMCLBtefYLus8CbwYIhV77GbSTSdAzY1wj6uDzlwUaSIdJocQT1YYH2yVnv0GBfk3zAguBhdQ_Ri1sTcFgqLZ81Q,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:39.927784
3745,BoredApeYachtClub,73.12,82.70849999999999,underpriced,Phoneme Wah,Gray,Black,Prom Dress,Angry,,Silver Hoop,https://lh3.googleusercontent.com/Y_R3mZm2OC174ekbmWGTevJaym2RbUC3IH9t8fGTvMw6f7_vZt3mj19jlSfZd8_68kRureAOGITwIM_W8-Aduz5PPn-Ftrhh6wKggw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:43.278040
3747,BoredApeYachtClub,72.51,134.57400000000004,underpriced,Bored Unshaven Cigarette,Aquamarine,Blue,Leather Jacket,Hypnotized,Horns,Silver Hoop,https://lh3.googleusercontent.com/IImuNi0a7LFskyspr0Xek5Lh4YX3jLlj2gxbridTdKmLTVCbWRh8y4iiyYM9CVU_5lI_vdhiIUNVWwpkTU3cRlNHKuxIXm34JOaMtVk,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:46.588566
3748,BoredApeYachtClub,110.0,100.87349999999999,overpriced,Bored Cigar,Orange,Robot,Blue Dress,Wide Eyed,Bowler,Gold Stud,https://lh3.googleusercontent.com/TOequ2jURe2mYPLqrg456gUfjBWA1TlPrhBLwa2g60aT_6bnv6uWOAtp4cJuVIGTQDwuiTXxH5FF9QDWvuHmZiT5oZZ0c82daJpb,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:48.319170
3749,BoredApeYachtClub,115.01,112.415,overpriced,Small Grin,Yellow,Solid Gold,Black T,Laser Eyes,Sea Captain's Hat,,https://lh3.googleusercontent.com/grHHS7VLjgmEDagQ7nBar0sFHb0c-BP7v_w_R8aJVpaMrCzk-Yd_CCp3cO9PFlzuDBc_NPLyaZwJpS_Fvz-mHPdl2hs4ukP0e334vw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:49.974772
3752,BoredApeYachtClub,73.12,76.21099999999998,underpriced,Phoneme  ooo,Yellow,Gray,Stunt Jacket,Robot,Girl's Hair Pink,,https://lh3.googleusercontent.com/UNkOrR9Rd0SCdrOWBYhu-VuAleg6dl4TgJ0VbjQvGxSUgBPU3UEZqD_mqBDp8ktAblc3jXno8rVIb_bU7bUJceC8mXwtEGNH5ayERQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:54.700447
3755,BoredApeYachtClub,125.01,110.54894999999999,overpriced,Grin,Blue,Golden Brown,Work Vest,Sad,King's Crown,,https://lh3.googleusercontent.com/mHB_UkRg5UoXIIAFTWNbHGXbHNmI5OCN_XBAsG_0s8Vcxm_OFoUkHpnae2nmL5IngNu5HQqgum5jNNUlkA6Sxq8vnhk5tYHpxGN38w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:00:59.566191
3756,BoredApeYachtClub,85.01,223.631,underpriced,Grin Multicolored,New Punk Blue,Trippy,Leather Jacket,Bored,S&m Hat,Gold Stud,https://lh3.googleusercontent.com/miasZulGIGFGdCutfclQeq6j9hvvMZYYrCuJNiu1pJowv-SRUUgVA5BNpMhn0JFtXcyOkikc97RgkTuQNSBp7k8I7xHuoYJrBdb-N2g,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:01.615031
3758,BoredApeYachtClub,420.0,284.61499999999995,overpriced,Bored Unshaven,New Punk Blue,Cream,Sailor Shirt,Closed,Bunny Ears,,https://lh3.googleusercontent.com/gR-xAP4VoNLZRk7SUe3Qtx2yi4Dh5YP8ymCA12soID4x7GnoPHFOidmeoEsWNkcryw80Gv4BRG-u2z5rEFGe1xyW1mUM94ghbzS6,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:04.792802
3759,BoredApeYachtClub,73.12,134.03539999999998,underpriced,Jovial,Yellow,Pink,Navy Striped Tee,Coins,Horns,Silver Hoop,https://lh3.googleusercontent.com/AvlkFvyLklbduLS42wyt5TMU1a2yLMtIEfxMUdCHjoV-G07uQsUIp2wGA0HXnqN3MTCtEYMspUhBzoRjPyy-rUUgIabFQRlQBw-o9Q,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:06.439242
3771,BoredApeYachtClub,95.01,87.19149999999999,overpriced,Grin Diamond Grill,Purple,Gray,Bandolier,Holographic,,,https://lh3.googleusercontent.com/2yE1yUf_hO1E_55EzRA18SDxvj7ZF9MrqS_KNdfhxg__LLQuF3qkvLtzsdIDQTU4el2pvr9aq-pAe-d6tyyCJp3m-raJs9ecL6f2ujs,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:25.936854
3773,BoredApeYachtClub,125.01,115.42050000000002,overpriced,Bored,New Punk Blue,Pink,Wool Turtleneck,Bloodshot,King's Crown,Gold Stud,https://lh3.googleusercontent.com/a-QailAku1ujxsqye1YxxT_tvrcz7WDBX5pr2xvaAsT58gD0QFxQXaufj6SIrRlmr0feA4cvQnQCCtCWtVzBMa-KpIJYloJmSC6TLg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:29.250985
3778,BoredApeYachtClub,95.0,100.506,underpriced,Small Grin,Aquamarine,Cheetah,Pimp Coat,Bored,,,https://lh3.googleusercontent.com/VYL3dhPSqeevW14z-3IfacMcbwa499nlXcvvlW4TLRdgBlcuUpi96wAfVUlSlY2iawTZfA0NrLkfUqjfkm9QAXyVREJOsYoCGZvdWA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:36.897968
3781,BoredApeYachtClub,139.0,123.35549999999996,overpriced,Bored Unshaven,New Punk Blue,Cheetah,,3d,Irish Boho,Silver Hoop,https://lh3.googleusercontent.com/MSAyoHo-7UUK4DNlWZ3wLh4WCYOQok5dgFPaSNB9Ws5gQq-06N_FZR4tNsPwAbunZUIysKgxtYZIz-u9nERH8X0dqjnIh3sOOHRl0Q,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:41.720822
3782,BoredApeYachtClub,73.12,84.64899999999996,underpriced,Jovial,Yellow,Dmt,Rainbow Suspenders,Sunglasses,Safari,,https://lh3.googleusercontent.com/J91g4rpdNwblfzpE2LKsqOqifDLkptwKRPFYfoIdR39wNh5LSHe9c2bvu6-mi-rfaDBqhibdety8sRaVebhISm6bnfFi8u-I2KkN,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:43.349199
3783,BoredApeYachtClub,222.0,187.98359999999997,overpriced,Bored Pizza,Gray,Cream,Smoking Jacket,Bored,S&m Hat,,https://lh3.googleusercontent.com/MpP1Fr_VPO6b5YBFRgfDcFCkd9C-Ghcgc3nXOD-tctSs_RR6-IH9lJQKgTaSMrnJN59CSpKZ_3FHz6CDP7Kzu0fPM52JBL9ohOUW2QU,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:44.986141
3788,BoredApeYachtClub,127.0,113.19149999999999,overpriced,Bored,Aquamarine,Robot,Sailor Shirt,Scumbag,Beanie,,https://lh3.googleusercontent.com/RSO5XVceYPTXUQSofnPLe25m74cjbxhS_AN16IT-rNaC6jzi79t1jjr9k3Y_jgHu-cruKf6YXqt-wZ2Ybxwr3W-Nxzg4LwhM-DAS,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:52.782427
3792,BoredApeYachtClub,73.12,105.52494999999999,underpriced,Bored,Aquamarine,Tan,Sleeveless T,X Eyes,Bayc Hat Black,Silver Hoop,https://lh3.googleusercontent.com/VBENGm99GWXnJuGFXGh99lynvRq__TB4OksI230Fo4yeF0sdI-ZeCHfLMgWUADOz3-ZTz6CXmWNs06OdvbaLS85qjq4gr9v2wu1P,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:01:59.027010
3798,BoredApeYachtClub,90.0,94.76299999999999,underpriced,Bored Cigarette,Aquamarine,Pink,Biker Vest,Robot,Bayc Hat Black,Gold Hoop,https://lh3.googleusercontent.com/kPKmPGeAw6AapcyzhybRIrE2K8QZt8ZqFeggdiBbyHPBCXRHM1bccOcsI9aZxBvZ-cuqOwJw0zSQSEhDdxOQhcG242v8SXBE2mIZ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:08.359897
3799,BoredApeYachtClub,73.12,78.9125,underpriced,Grin,New Punk Blue,Pink,Kings Robe,Scumbag,Cowboy Hat,,https://lh3.googleusercontent.com/LCwB5ZmUeNJlrcp1DPZV1eM3vkIwxFephDUilplf0l2pp52ScAQUbWKhFeoNWkUJDOsYBTweDvLTMQg1OtQTlCdUfuyQxxawBoipaQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:09.914515
3804,BoredApeYachtClub,320.0,292.401,overpriced,Bored Cigarette,Orange,Dmt,,Heart,,,https://lh3.googleusercontent.com/z-2d3NfUJTMjLX-IzFSvveRF-sir3Gc6zlfLiQbfq1maiDFZfYDFk5W24dyySFUcbOSpq-zSPnygZgasBHAELqdf6LLFnnSqnOxQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:17.664993
3806,BoredApeYachtClub,95.0,113.39649999999999,underpriced,Dumbfounded,New Punk Blue,Cream,Sailor Shirt,Bored,Baby's Bonnet,,https://lh3.googleusercontent.com/Zyq31yM3k9JSUJ6TVFF-hdPBKT-7kPummJZRXegPpjhwFewcJzavcJ_lnbsQy19K5hLTSLrt2UfRcYWyozi53_hx2WKUDmGlFYdUNaU,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:20.787030
3808,BoredApeYachtClub,72.51,88.29899999999998,underpriced,Phoneme Vuh,Orange,Pink,Tanktop,Wide Eyed,Fez,Gold Hoop,https://lh3.googleusercontent.com/0gm84v32udJXyfQNjGP4t07Y9cJ-UjqkVJMTgdRbRZjNpo7HHWKWLMyG3ltvgJqWoDyVmK4LLRCWLIFcCDriDU5zbtGOVNqmi84H1Q,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:23.996114
3810,BoredApeYachtClub,111.0,101.686,overpriced,Bored Unshaven Cigar,Purple,Tan,Sailor Shirt,Bored,Girl's Hair Pink,,https://lh3.googleusercontent.com/fx07L2T4dhZHGv9h3utCpDh02p5H332EMfFiR6lk4Fr5QsKhxMz4U8KM5Za32_e6N1ovphcCt7ZG9dyZ6desDBwBIJCxN6xo70QT_xc,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:26.919539
3811,BoredApeYachtClub,233.0,203.62150000000003,overpriced,Bored Unshaven,Purple,Dark Brown,Prison Jumpsuit,Sleepy,Sea Captain's Hat,,https://lh3.googleusercontent.com/H4j5af7flP_GQGTDqRuOwlKJ0nthH0Y7YBZU6ACwDEetnJ6FUaMpmakGjqwyHwKpOLF54uq3iR_mMKmcPPI8LOk2efFFrL2apJHw3w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:28.628260
3812,BoredApeYachtClub,73.12,95.40449999999998,underpriced,Phoneme Oh,Gray,Dark Brown,Rainbow Suspenders,Bored,Safari,Silver Hoop,https://lh3.googleusercontent.com/gzH7j0GKo_6iEcOWOck5uI9cQzzujssHWdRTl69c9Ugvv8WApNFdkcu46SwX8LKt28IKgW9-2uto68HQSsdzMuni9RCvscP9raLRIg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:30.176363
3813,BoredApeYachtClub,90.01,88.56450000000001,overpriced,Bored Unshaven,Orange,Brown,Space Suit,Bored,Commie Hat,,https://lh3.googleusercontent.com/ZSlsjIO4CiynVE9OhVej6PnRoeMu3ITFzmCqyNRmqSYtzRxEeycP-mjnzW3LJB6tyfZTsUamxKQUD-P4rERUU6oupd0Xtzi554ilcZw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:31.899908
3814,BoredApeYachtClub,73.12,78.50249999999997,underpriced,Bored Party Horn,New Punk Blue,Blue,Prom Dress,Bloodshot,,,https://lh3.googleusercontent.com/2V7MIgYtRZc9NTJrpX8vl_ggjZKee3lstpYdXZWAjHKj-BJO2i4VGyGvllIRa9E81I4bKBmOiJn0OHxoZbIWLpffrt9sap_EpmfCMA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:33.572729
3817,BoredApeYachtClub,121.0,114.2855,overpriced,Bored,Gray,Pink,Smoking Jacket,Heart,Fez,,https://lh3.googleusercontent.com/a29chjHv82g4Z8599Mr8Zi8R9NT9AdGPzUICck_wqeu3nyLz0p4wXmGoP1auYGI8Xv_50UwBkJALW_1hQWE9ZroAn0uerzU8HyYDK2I,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:38.389738
3824,BoredApeYachtClub,190.0,83.2075,overpriced,Dumbfounded,Gray,Black,Sleeveless T,Cyborg,Short Mohawk,Gold Stud,https://lh3.googleusercontent.com/jzMkqtLgzir4ZP24MSGPYPlgOUtfsj6CSt8CPSwME6ZJEs8dxQg79U6AkboMpT_7Vhdu2_WeJs6aNa_sI6UZG5RAtXKv84vR0MvCoyg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:49.049707
3825,BoredApeYachtClub,72.51,81.68249999999999,underpriced,Bored,New Punk Blue,Black,Tuxedo Tee,Bored,,Diamond Stud,https://lh3.googleusercontent.com/B6Yjw0d3f8x99NYNa3B91HxEaF03A0qzk67bui89YHIRa0X3LxkDSJIN3jmQ7R7sgbAQwFIwG3rGL2RNzxEvBGRAcc2lpD8vB5-8UQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:02:50.698519
3843,BoredApeYachtClub,85.5,93.748,underpriced,Bored,Gray,Death Bot,Vietnam Jacket,Crazy,Halo,,https://lh3.googleusercontent.com/wrnYCOB8iTNadigWMetpuzZIYfk_XGE1DdwwK3SxlKY7Sj7ExVl8Z4EKtY8Uz5K6zaqBrEcoJbh7f3KahjR5NJNVF2Lp8mFh5D9o,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:18.916879
3849,BoredApeYachtClub,73.12,84.41399999999994,underpriced,Phoneme Vuh,Yellow,Tan,,X Eyes,Army Hat,Gold Hoop,https://lh3.googleusercontent.com/CQBerc6VfGPck9X1bIFrbDvuEWYGSLrFCr33PMahkESNJ8jKIa0EFnPbEJ_UaVmLk_2VqvABEF7pY5vIAjzXePlkvcLy-t5exppS,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:29.030188
3850,BoredApeYachtClub,95.01,104.11500000000001,underpriced,Grin Diamond Grill,Purple,Pink,Puffy Vest,Bored,Bandana Blue,,https://lh3.googleusercontent.com/b413Z-9PdSoicOLdngHdSeWLtFY6hPmHL1StSqttGsh8nkMbyvviHkO1bUDn_08RYGtheE28kpxe2WMGL6MwRdATQ4e2lKBOFmdc,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:30.779005
3851,BoredApeYachtClub,125.0,114.52449999999999,overpriced,Bored,Aquamarine,Black,Tanktop,Bored,Party Hat 2,,https://lh3.googleusercontent.com/A_omYp8eG2M73dgKjWGSHdkbj0H3g69XNUyyfDG3AKR9GnEND7qj-PGg5uwvVwoUDWxMjWnAke6382xbF_4xq8YJEiiK4zfEByXhYQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:32.333082
3852,BoredApeYachtClub,150.0,131.4655,overpriced,Bored,Orange,Gray,Tanktop,Scumbag,,,https://lh3.googleusercontent.com/xiA97e99xxebYjMlkHhsZ-hEY1k3OqHTVmE1eLrNMKp4ErF_jBHDtWoUeoNWRytXnJbBuzncNpLph0YYF1LoMMgcTMGfiJ5sCDwn,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:33.965768
3855,BoredApeYachtClub,144.0,144.9345,underpriced,Grin,Aquamarine,Golden Brown,,Heart,,,https://lh3.googleusercontent.com/MKiZ9rbLgvj0kXupM9QELBTvo-GGoaNXZm0D6ylT5iY8_bi-owpdOukyILsyxdgk8ubyHiBRciAk-oRwS_bvjNwlAsACmoeDtmXM_w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:38.804959
3857,BoredApeYachtClub,420.69,275.03049999999996,overpriced,Bored Unshaven,Blue,Cheetah,Prison Jumpsuit,Heart,Fez,,https://lh3.googleusercontent.com/paj0i3NrC-csXVgL3kO5ERvSTCKpp-XsbGgOfXq2ZKINobqiaBQ4sPX9FG4pMW8TqT_S45dsMAW0xaJdjQsjWwo9EOwKOrKlN6AOhGE,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:42.256360
3864,BoredApeYachtClub,73.12,89.80664999999999,underpriced,Bored Bubblegum,Army Green,Noise,Black Holes T,Bored,Fisherman's Hat,,https://lh3.googleusercontent.com/Q3gzDexEARpxPqNyAxJLIQuq3kDeoeRXxFSugI07qHafEwT4ReIT1MyfitJ3-Teu-LT8IP6FDeeZ93WJfTumiXVshkcHMcd4aQZ8mQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:53.432164
3865,BoredApeYachtClub,179.0,84.66549999999998,overpriced,Phoneme L,Orange,Tan,,Sleepy,Bayc Hat Red,Silver Stud,https://lh3.googleusercontent.com/9Aqcy7kWURePQWHvL3uS0g6YWdO0PqIzbzl4qkduCBR3zSLp1DH8vFix9uOkkURp9BZlPasxFMEgkbTDsWI9LDN4UVKl5tWT23mYEQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:03:55.009709
3870,BoredApeYachtClub,95.01,99.33149999999999,underpriced,Grin Diamond Grill,Army Green,Cream,Biker Vest,Crazy,Fez,,https://lh3.googleusercontent.com/lbQfded11Flu2M85e1q_NRvcr_aPs2dHXh4xkVTu7agZSlc5IV8ipmhXZtMA2bFRTIIiFtRE4dhH6MOMTbM7GpOzpy3WGMo24wRy,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:04:03.428756
3873,BoredApeYachtClub,84.3,91.27999999999997,underpriced,Bored Unshaven,Blue,Robot,,Sad,Faux Hawk,,https://lh3.googleusercontent.com/Ob-9nZs4b_12RhR0S0JwvQseN6Qz7G28lvSrgYjkkdGsrTZ7p1uGD34632EUBBW6IkAmBeysZXDzfA1PN4M1W0zEG8UsET2QnkoXo-g,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:04:08.224662
3877,BoredApeYachtClub,111.11,106.79599999999996,overpriced,Bored Unshaven,New Punk Blue,Brown,Bayc T Black,Bored,Beanie,,https://lh3.googleusercontent.com/zn5FUSAgI1Bj2rBv7CR8UjewIjR7DsFxe13ploimqYKY5Cg57yCX-1ZkBdf5eyvTpIhZ-XoBs7vAf3UJIgj9LmYdKTU6P4RvWTFwuVo,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:04:14.575673
3878,BoredApeYachtClub,666.0,550.327,overpriced,Bored Unshaven,Army Green,Cheetah,Wool Turtleneck,Zombie,Horns,Silver Hoop,https://lh3.googleusercontent.com/eChnozL3doeZ7kLkO6lxOZyQ18c7wNonRJfs44FXScYvINdi2JFlIr780D7DfPgeQ1lpzNL6z5H-7iADh7wYgbhThSNAXbJ8DhBWOg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:04:16.211455
